KIC,Kp,T_eff,T_eff err,Power,Power err,nu_max,nu_max err,logg,logg err
2558373,13.387,6166,184,62.108902,38.28895,583.693065,197.340201,3.728377,0.14683
2568563,11.335,4787,80,13811.046286,1085.795208,56.29711,3.092224,2.657708,0.023854
2568912,12.878,5012,100,2838.304845,213.945821,115.898094,6.667682,2.981272,0.024985
2568982,12.834,5691,164,6.892599,18.871218,1876.549132,2561.578852,4.218145,0.592833
2570032,12.738,5479,80,30.75739,17.758805,948.127203,281.932535,3.913408,0.129141
2570108,13.164,6354,186,16.557754,28.819177,1067.086552,944.222808,3.996914,0.38429
2570146,12.142,6711,198,14.761182,10.955901,1047.255199,421.128617,4.000636,0.174641
2570490,12.571,6334,80,11.560585,13.508971,1275.998981,746.068909,4.07388,0.253929
2571073,12.879,5861,171,39.270289,29.574626,777.370594,312.332229,3.841804,0.174491
2571495,12.668,5910,173,40.408823,15.810794,758.838074,171.744068,3.833133,0.098292
2571623,12.788,6341,183,35.640992,18.728404,737.133233,216.455524,3.835815,0.127528
2571748,13.052,5825,170,15.988523,25.550537,1212.223243,984.651185,4.033421,0.352764
2571841,13.056,6361,179,18.604116,26.009774,1006.853122,721.855463,3.971919,0.311364
2571851,12.886,5346,80,17.154533,20.340197,1294.74717,767.834481,4.04339,0.257553
2571934,11.647,6452,176,11.48212,3.125811,1249.054483,211.205297,4.068619,0.073436
2572089,11.818,4878,80,15530.186985,2365.817872,52.175241,4.735358,2.628776,0.039416
2572908,13.01,6021,80,2.971174,23.421986,2636.641884,10146.770305,4.378076,1.671325
2572932,12.091,5677,160,15.129486,6.851039,1284.307419,325.609285,4.052919,0.110106
2573476,11.303,5850,204,10.547523,2.111614,1476.131298,206.554373,4.119893,0.060771
2574245,12.163,6862,240,15.45468,7.262087,992.339334,276.405515,3.982076,0.120968
2574248,12.541,6546,189,20.586016,14.717945,922.171153,356.87558,3.93999,0.16807
2576050,12.817,5818,193,36.751015,18.858182,810.075827,234.708332,3.858103,0.125831
2578198,11.699,4751,80,12668.49813,2678.445701,59.153509,7.067635,2.677563,0.051889
2578581,13.022,4988,80,590.972187,44.873722,249.747157,13.391789,3.313654,0.023287
2578801,9.961,6893,221,150.390558,16.841221,326.242998,32.820869,3.499936,0.043691
2578869,11.128,5309,80,46.029463,2.921261,807.58582,38.410121,3.836885,0.020656
2579090,11.883,6915,218,73.746818,8.958561,459.166163,48.024387,3.649056,0.045423
2579661,12.204,5095,100,1585.056566,107.274146,151.190932,8.13227,3.100288,0.02336
2580928,11.359,6058,164,10.555191,2.478313,1412.859428,209.651753,4.108454,0.064444
2580957,13.256,5034,150,567.784222,46.242369,252.218156,17.888546,3.319923,0.030802
2581485,12.208,6261,80,19.045318,8.013191,1016.463537,224.862773,3.972604,0.096075
2581754,12.461,6077,175,71.265749,12.402189,556.197306,67.382921,3.704264,0.052614
2582166,12.606,5727,80,29.515759,16.306775,918.465684,261.99347,3.909217,0.123883
2583884,10.413,4907,80,11253.506649,3022.10365,60.649563,8.930306,2.695426,0.063947
2584183,12.792,6279,80,52.223817,26.340094,620.190095,162.407968,3.75866,0.113728
2584477,12.408,4780,80,3833.812307,436.524162,105.11403,7.574253,2.928565,0.031294
2584478,12.757,4877,80,1004.129876,17.117547,197.546652,4.938615,3.206936,0.010857
2584811,12.359,5876,163,31.907744,12.657797,857.22385,194.48236,3.884825,0.09853
2584997,12.148,4936,144,1809.368822,308.960222,146.559004,16.573266,3.07989,0.049111
2585190,12.238,5140,165,17578.113324,3583.1524,46.509779,6.211459,2.590216,0.058001
2585256,12.189,6197,80,23.023717,11.509636,939.406499,243.961369,3.936135,0.112785
2585419,12.404,5228,144,15.997655,10.825438,1372.872414,492.85702,4.063988,0.15591
2585767,13.092,5406,80,52.77272,26.312063,740.50557,191.835343,3.803157,0.112508
2692377,12.899,5539,111,82.359028,29.872296,580.101921,115.723768,3.70241,0.086637
2692403,12.628,6235,173,24.365402,16.845907,906.670485,337.462297,3.922058,0.161644
2692591,12.745,6895,203,175.877819,18.24707,302.212347,28.057203,3.46677,0.04032
2692629,13.114,5181,156,847.734709,52.433947,201.292045,12.612085,3.228224,0.027211
2693261,10.078,4723,100,34024.031446,3508.345271,36.810476,2.613978,2.470271,0.03084
2693967,12.664,5054,80,3319.231967,1042.394073,106.46914,18.031578,2.946232,0.073552
2694352,12.484,6510,181,15.118352,13.244695,1079.550847,500.519809,4.007224,0.201355
2694407,13.389,6458,205,11.261194,37.431008,1259.326065,2088.521663,4.072378,0.720253
2694606,10.473,6212,163,51.144225,1.744633,635.350744,32.170904,3.76682,0.02199
2694822,12.841,6602,192,24.808458,21.742089,832.426997,387.990955,3.897374,0.202423
2695222,13.193,5959,174,21.579879,29.534216,1018.871407,714.815072,3.962896,0.30469
2695427,12.894,6040,173,21.728266,22.310137,998.443261,534.387779,3.957032,0.232444
2695850,13.16,6245,175,25.199226,29.71093,890.100468,542.647427,3.914396,0.264766
2695853,13.021,6594,195,9.885709,23.83501,1304.061502,1581.384073,4.092063,0.526652
2696262,11.27,5021,143,3657.799018,410.922229,102.262128,8.639173,2.9273,0.036689
2696350,12.58,6463,182,19.883927,17.319787,954.261618,440.300727,3.952075,0.200385
2696732,11.495,4963,100,6861.750491,819.464118,76.239178,6.018324,2.797241,0.034283
2696739,12.113,4917,80,830.780849,44.456059,214.805203,9.177226,3.245085,0.018555
2696784,12.512,6503,187,14.998102,16.771951,1085.335402,632.334429,4.009311,0.253027
2696892,13.292,5434,165,205.910915,35.98893,379.834648,45.361944,3.514345,0.051866
2696932,11.987,6525,181,14.906739,5.786158,1083.571726,245.410582,4.009338,0.09836
2696944,10.278,6493,171,220.433442,6140.6241,294.524179,3998.444639,3.442534,5.895959
2697082,11.095,4937,100,39922.914743,5374.875568,32.568971,2.811721,2.426726,0.037493
2697501,12.043,4828,100,22747.805502,7854.808638,43.795584,8.265492,2.550504,0.081964
2697592,12.652,5761,166,62.41651,16.049326,633.707479,101.179819,3.749328,0.069341
2697845,12.887,5744,201,32.73828,23.790663,870.255529,343.933917,3.886444,0.171638
2707490,12.159,5810,80,19.917884,12.278471,1092.839687,345.717955,3.987835,0.137388
2707758,13.206,5845,174,17.863805,36.093772,1143.816899,1164.90593,4.008939,0.442302
2708991,12.975,5107,164,280.189925,25.143497,350.140737,27.269341,3.465516,0.033823
2709230,12.11,4943,152,28835.425538,2136.132601,38.101146,2.581874,2.495124,0.029429
2709338,13.223,6031,172,32.241387,31.441677,825.723532,421.068985,3.87422,0.221464
2709654,11.539,6646,181,7.636666,2.530292,1462.41049,290.820473,4.14354,0.086365
2709773,13.261,5914,169,63.608829,32.866594,608.152006,174.208124,3.737143,0.124406
2710194,12.149,4573,80,26027.78168,3727.959285,43.264733,3.735144,2.533425,0.037494
2711086,13.177,6172,179,40.124978,29.379878,720.883147,283.520028,3.820268,0.170806
2711573,11.878,4996,80,251.891091,10.41632,377.389153,13.893059,3.493291,0.015988
2712825,11.871,6335,80,37.046305,7.363774,724.314107,82.085923,3.827991,0.049218
2713018,12.301,6741,185,53.066749,10.150689,558.760613,73.546936,3.728778,0.057164
2713187,11.744,6317,170,20.929678,4.115389,959.609837,125.795874,3.94954,0.056932
2713305,12.268,4585,80,23395.574644,7948.662775,45.451845,8.26557,2.555412,0.078978
2713895,12.666,6456,184,16.686572,15.340328,1040.659979,505.019888,3.989481,0.210758
2714090,12.342,4859,80,14608.586264,3842.065974,53.963774,7.80036,2.642566,0.062776
2714096,12.752,6082,176,35.099947,17.557488,783.926084,219.424735,3.853489,0.121561
2714336,12.027,5759,201,9.766089,5.870203,1561.819018,521.889711,4.140995,0.145122
2714397,10.51,5003,100,48579.293957,5774.017689,29.200423,2.29703,2.382195,0.034163
2714785,12.295,4716,80,4313.022757,359.965079,100.601672,5.76251,2.906582,0.024877
2714951,12.212,5775,158,18.372291,8.459062,1144.940986,294.025805,4.006749,0.111529
2715342,12.178,6683,228,36.593706,7.645064,677.55789,101.078713,3.810622,0.064788
2715382,12.847,5476,150,72.245611,19.543361,626.436824,101.998985,3.733299,0.070714
2715545,12.418,6766,201,16.433384,12.428354,982.67267,402.497791,3.974765,0.177885
2715686,12.703,5260,147,14.330609,16.163653,1438.654039,832.90175,4.08564,0.251433
2715701,12.434,6572,186,18.881302,11.604,956.531689,322.907012,3.956738,0.14661
2716979,13.303,5788,80,56.388643,34.655702,662.030679,208.831167,3.769333,0.136994
2717146,12.389,6409,186,20.943967,10.645096,941.029228,269.047389,3.944189,0.124168
2718662,12.653,6360,186,32.102993,15.29572,772.487182,208.916894,3.85681,0.117454
2718678,11.493,6101,164,9.026683,2.449594,1510.84304,251.052028,4.13911,0.072165
2719673,13.021,6283,179,33.270627,23.916215,771.500707,298.413805,3.85361,0.167984
2719795,11.071,4652,80,23506.288769,20149.616913,44.717319,19.378956,2.551486,0.188208
2720162,12.46,5554,80,20.827411,11.93556,1128.128543,333.091964,3.991852,0.12823
2720751,12.178,5973,80,25.535908,12.217962,936.088535,233.34393,3.926604,0.108259
2721416,13.244,5690,80,91.077055,31.407736,535.258676,98.664721,3.67331,0.080054
2721441,12.686,5884,80,35.409422,15.993496,813.555844,192.206328,3.862414,0.102604
2722267,12.053,5741,80,14.120334,6.293763,1310.490091,305.819281,4.064118,0.101348
2722423,12.375,6557,80,65.175868,18.273177,525.451821,80.388531,3.696076,0.066442
2831113,12.483,5168,151,17.587075,12.466797,1327.635873,499.319992,4.046931,0.163337
2831697,13.101,5949,172,83.171481,27.395913,529.945543,103.889789,3.678644,0.085138
2831788,10.007,4798,100,18416.280216,2301.095362,48.83626,3.986263,2.596463,0.035449
2832099,11.789,6282,176,11.208699,4.898119,1309.464335,326.286299,4.083333,0.108216
2832215,11.197,6239,169,10.77405,2.032277,1346.926539,171.049074,4.094092,0.055152
2832415,12.783,6284,172,35.834839,19.637156,743.999797,224.904814,3.837881,0.131284
2832426,12.012,4661,100,20835.778712,2689.206239,47.327795,3.95786,2.576546,0.036319
2832511,12.677,5496,155,134.903206,18.267389,460.508471,45.222396,3.600451,0.042648
2832753,12.934,6798,201,92.112313,22.256112,422.322957,67.333103,3.609026,0.069242
2833020,12.49,4859,138,21.155949,13.758225,1294.537803,446.52295,4.022579,0.149801
2833073,12.999,6168,173,28.299578,24.376554,854.932023,388.843959,3.894194,0.197528
2833327,13.109,5482,165,92.29622,27.108901,555.430065,98.442313,3.681289,0.076973
2833995,11.333,6469,175,25.511567,3.319869,844.333957,84.275889,3.899123,0.043348
2834230,10.432,5311,100,2268.47042,1214.819631,121.409649,34.139105,3.014032,0.122119
2834379,11.085,5454,154,5.891472,1.807103,2128.106532,385.750144,4.263541,0.078722
2834481,11.337,6350,170,21.506462,3.232716,940.506556,102.118712,3.941939,0.047155
2834805,12.55,6144,174,11.691489,14.543363,1320.422507,846.360468,4.082129,0.278373
2835067,12.827,4830,80,7239.380328,913.262504,76.372479,5.959449,2.792101,0.033889
2835283,13.101,4641,80,107200.653831,37260.863706,21.436465,3.979875,2.231649,0.080631
2835657,12.95,4865,80,6808.174272,2621.287369,78.113267,15.923957,2.803457,0.088534
2835720,12.075,4813,100,24502.092664,2561.469269,42.374952,3.038515,2.535507,0.031141
2836086,13.102,6016,168,31.953952,26.588745,831.928545,365.672661,3.87693,0.190893
2836369,12.821,6327,178,14.094437,19.27607,1160.516232,814.616272,4.03244,0.30485
2837133,11.584,5361,157,10.178979,2.740584,1663.419045,272.247909,4.152815,0.07108
2837276,13.352,4616,80,17848.186864,1605.776265,51.507466,3.113318,2.611193,0.026251
2837475,8.483,6614,80,10.393744,0.324713,1267.373605,40.427858,4.080327,0.013854
2837744,11.501,6284,219,11.856437,2.38094,1273.657944,182.594016,4.071361,0.062261
2845408,10.664,5061,80,3353.982334,252.96928,105.776715,5.645751,2.943699,0.02318
2846199,13.386,6211,180,64.113036,37.730733,569.373855,184.28041,3.719169,0.140561
2846659,12.039,4718,80,4959.091911,447.051256,93.963356,5.687707,2.877028,0.026288
2847383,11.562,6271,170,8.518011,2.649152,1499.817682,279.992885,4.141897,0.081076
2847764,13.359,6154,180,17.329729,44.765453,1088.246038,1407.296856,3.998496,0.56162
2848618,11.873,4828,147,26740.923626,6572.115354,40.484699,6.079618,2.516365,0.065218
2848639,13.269,6469,186,25.932998,32.750078,837.636598,546.719311,3.895665,0.283461
2848887,13.006,4690,80,31543.580115,9179.857258,38.454291,6.082236,2.487722,0.068691
2848929,12.311,6347,177,28.664522,10.231833,818.437308,172.264076,3.88146,0.09141
2849125,11.344,6068,80,41.046839,3.034887,728.628648,38.363583,3.821219,0.022866
2849378,13.07,5258,164,2175.66944,162.412869,125.279308,8.838146,3.02548,0.030638
2849511,12.764,6259,174,16.701312,19.4201,1083.919519,652.019602,4.00044,0.261245
2849859,12.906,6503,188,5.912449,20.790727,1706.331032,2983.482026,4.205811,0.759354
2849969,11.538,6034,80,8.04622,2.647881,1620.207335,286.239712,4.167064,0.076726
2850010,12.806,4792,80,42692.517633,18754.400116,32.493891,7.481249,2.41925,0.09999
2850321,11.941,6629,184,12.407049,5.574461,1159.223781,297.720987,4.042082,0.111539
2850480,13.241,4553,80,33691.927377,9030.669123,38.323641,5.633418,2.479806,0.06384
2851109,12.475,6747,188,19.676929,12.24339,903.874453,308.867021,3.937854,0.148405
2851135,12.44,4689,164,24553.672009,2971.123666,43.44265,4.043607,2.540647,0.040424
2851232,12.332,6570,229,55.336576,10.006089,567.413834,77.017293,3.729873,0.058948
2852181,11.026,5015,175,11227.539278,682.046662,59.363033,3.923213,2.690842,0.028702
2852510,12.934,6578,186,13.570307,22.845636,1121.699791,961.458254,4.026114,0.372253
2852862,10.701,6261,80,17.098421,1.40827,1071.161894,60.785249,3.995367,0.024645
2853102,12.499,6533,188,19.976849,13.169396,938.278786,337.503353,3.947079,0.156218
2853339,13.096,5714,166,27.730564,27.291222,949.319537,487.040125,3.923073,0.222811
2853539,13.423,6073,212,61.542215,38.989871,597.802405,210.566264,3.73545,0.152973
2853765,12.008,5942,166,10.356679,5.553968,1460.938488,431.474517,4.118789,0.128265
2853828,11.899,6338,186,26.12957,9.087268,857.724311,178.321289,3.901514,0.09029
2854643,12.332,6497,189,12.565747,9.901605,1184.298498,500.359573,4.047008,0.183487
2854909,11.709,6597,182,28.407919,3.93657,780.189615,82.215442,3.869064,0.045765
2854994,10.501,5005,140,1620.504929,103.000016,152.413307,9.166652,3.099915,0.02612
2855572,13.181,5114,145,25.703099,30.128574,1116.553943,669.980444,3.96945,0.260595
2855680,13.149,6960,212,40.349031,28.953499,609.805256,239.700574,3.773686,0.170711
2855687,10.318,4967,148,22713.902567,917.382384,42.572893,2.152138,2.544371,0.021954
2856328,13.123,4736,80,9002.911304,664.973657,70.055921,3.68601,2.750341,0.022851
2856422,12.083,6431,174,21.354186,6.499555,927.923886,171.01122,3.938842,0.080038
2856589,11.066,4843,142,65841.994238,13041.108621,26.044819,3.280071,2.325469,0.054695
2856795,11.345,4995,80,3303.310441,854.057637,108.041858,15.383313,2.95005,0.061836
2856803,12.486,5005,149,92623.350944,12668.174766,21.329453,2.081934,2.245872,0.042391
2857324,12.179,6294,171,47.59088,32.643801,646.805773,238.753708,3.777428,0.16031
2857508,12.703,6745,193,27.280725,16.29149,771.468529,255.037969,3.869,0.143572
2857764,13.155,6380,180,43.706506,29.158615,662.131376,239.611833,3.790545,0.157162
2858440,10.748,4806,80,15321.920019,1547.977378,53.314743,3.509211,2.63493,0.028586
2860010,11.538,4996,80,3998.459859,526.986172,98.443214,7.951781,2.909687,0.03508
2860936,10.069,5077,80,2654.20135,158.939122,118.1232,5.412421,2.992329,0.019899
2864938,13.236,6236,180,65.787211,33.024533,559.355169,157.516568,3.712331,0.122299
2865242,11.746,5196,149,135.978496,38.166397,488.406972,81.835936,3.613807,0.072769
2865774,11.452,5801,80,25.730295,6.859102,966.76813,141.425041,3.934264,0.063531
2968572,10.825,5259,147,49.976819,4.064623,784.074094,55.07572,3.821999,0.030506
2968726,12.346,6185,173,20.75153,13.98529,990.549125,360.282117,3.958736,0.157961
2969216,12.587,4727,141,618.396951,52.203229,257.992179,18.185836,3.31609,0.030613
2969280,13.288,6043,169,42.71307,124.447272,718.414241,1042.762212,3.814192,0.630369
2969361,12.285,6335,178,15.714426,15.177052,1098.901045,556.733714,4.009022,0.220026
2969635,12.57,6264,175,20.056398,15.102589,990.604696,398.786005,3.961517,0.174833
2969655,12.44,5845,168,73.676273,14.565062,574.456451,75.361994,3.70984,0.056974
2969989,12.631,5810,169,15.677351,20.796267,1227.700587,834.929478,4.038371,0.295353
2970115,13.187,6134,178,14.537336,29.257747,1190.231953,1208.598762,4.036694,0.440996
2970403,13.298,5728,162,184.650132,38.664145,376.637857,51.080529,3.522116,0.0589
2970584,10.032,4604,80,27540.860136,38222.066377,41.820881,28.910121,2.520151,0.300221
2970784,13.355,5190,157,2349.400687,411.126911,122.414319,14.427472,3.012606,0.051185
2970836,12.345,6322,174,14.670305,13.461316,1139.335421,549.566246,4.024269,0.209485
2970901,12.095,6550,196,15.102941,7.250409,1071.097584,293.791503,4.00514,0.119123
2970996,12.757,5918,166,22.097073,18.418199,1015.874284,446.801088,3.960118,0.191011
2971092,12.421,5983,166,27.622087,11.304336,899.150502,210.042915,3.909482,0.101452
2971292,12.489,6324,179,23.158694,13.61859,912.213374,294.852684,3.927783,0.140376
2971360,12.316,6262,172,14.686862,12.753673,1153.074898,528.127658,4.027404,0.198914
2971380,12.618,5334,169,4754.018318,334.777189,84.329877,5.86398,2.856698,0.030199
2971432,12.645,4869,80,1248.540148,65.830822,177.995099,7.53666,3.161318,0.018389
2971484,11.526,6406,173,11.889307,2.521367,1239.934831,172.62692,4.063883,0.060464
2972061,13.21,5823,172,17.460983,30.124762,1161.895887,1016.097569,4.014931,0.379798
2972471,12.243,5780,160,10.775082,8.528854,1482.417457,619.890315,4.119125,0.181605
2972545,12.293,4859,80,2059.414508,187.123396,139.853805,8.514085,3.056138,0.026439
2972876,12.472,4893,80,3817.324334,250.335501,102.876829,4.99869,2.924296,0.021102
2973238,12.437,4649,80,13718.544931,1741.161496,58.133431,4.557939,2.665296,0.034051
2973271,13.055,5225,158,292.431227,49.489394,334.587181,38.567169,3.450743,0.05006
2974284,11.628,6171,165,14.026335,3.696403,1201.788767,195.36917,4.042196,0.070601
2974459,12.476,5920,163,16.8917,12.878723,1157.079091,468.202056,4.016714,0.175734
2974618,12.528,6791,223,19.262835,16.316842,904.910502,414.73326,3.939763,0.199043
2974664,13.024,6101,172,29.355848,25.353359,851.677655,388.130112,3.890166,0.197919
2974865,12.057,6321,171,11.944639,7.134154,1259.305524,410.577078,4.067714,0.141595
2975145,12.26,5476,161,129.862,13.635716,471.076931,39.887815,3.609514,0.036773
2975292,12.108,6457,179,95.623047,8.795842,445.337146,36.565385,3.620895,0.035659
2975779,12.164,6088,213,21.65059,7.239299,990.202789,204.996197,3.955152,0.08991
2975903,12.929,5397,159,113.32667,24.908852,511.693967,71.664457,3.642277,0.060824
2982923,12.86,6213,80,10.713839,21.862183,1357.956953,1369.564945,4.096727,0.438007
2983012,12.608,6071,167,11.486269,14.172191,1352.305143,858.18676,4.089895,0.275608
2983040,12.716,6337,176,8.576081,16.357374,1474.401774,1421.097145,4.136748,0.418593
